"Time (s)","Sound pressure level (dB)"
3.895217896E2,5.917137503E1
3.896244603E2,5.837519636E1
3.897274487E2,5.719283999E1
3.898285028E2,5.844033501E1
3.899352302E2,5.989562589E1
3.900374103E2,5.762340747E1
3.901391767E2,5.725506694E1
3.902451692E2,5.880155830E1
3.903505987E2,5.903017012E1
3.904527360E2,5.875465939E1
3.905547170E2,5.731756802E1
3.906565202E2,5.662913140E1
3.907629894E2,5.652760083E1
3.908694437E2,5.679528788E1
3.909719274E2,5.562452033E1
3.910736743E2,5.463614528E1
3.911797756E2,5.608322389E1
3.912863090E2,5.820830381E1
3.913891584E2,5.688712569E1
3.914915719E2,5.665477203E1
3.915968949E2,5.851295519E1
3.917034122E2,5.891764791E1
3.918063490E2,5.843698470E1
3.919106310E2,5.836952509E1
3.920135695E2,5.741609458E1
3.921155288E2,5.832476384E1
3.922215993E2,6.258314873E1
3.923236413E2,6.039882738E1
3.924279760E2,5.695893510E1
3.925304796E2,5.684629581E1
3.926361753E2,5.643231362E1
3.927389318E2,5.693936846E1
3.928410165E2,5.700401914E1
3.929471814E2,5.815850597E1
3.930505973E2,5.890203011E1
3.931561330E2,5.985541582E1
3.932582110E2,5.770020477E1
3.933638491E2,5.775494262E1
3.934703208E2,6.310953636E1
3.935752926E2,6.504751424E1
3.936805203E2,7.048298123E1
3.937870927E2,6.648085526E1
3.938903264E2,6.870336327E1
3.939924219E2,6.257426545E1
3.940972310E2,8.605396279E1
3.942039212E2,7.943695728E1
3.943075113E2,6.735010263E1
3.944139093E2,6.356056749E1
3.945174801E2,6.019030021E1
3.946240284E2,6.002821837E1
3.947305685E2,5.968344495E1
3.948371096E2,6.368111917E1
3.949416210E2,6.552034024E1
3.950472008E2,6.199546110E1
3.951521127E2,5.984509637E1
3.952586530E2,5.894661749E1
3.953639127E2,5.751196696E1
3.954688762E2,5.840706835E1
3.955753592E2,5.924785763E1
3.956805321E2,5.975530148E1
3.957864621E2,5.984191623E1
3.958929697E2,6.004144395E1
3.959971806E2,5.931920492E1
3.961029092E2,5.929966707E1
3.962094233E2,5.850710726E1
3.963138802E2,5.979651085E1
3.964194885E2,5.915756132E1
3.965259171E2,5.923598764E1
3.966305319E2,5.994144537E1
3.967355670E2,5.994967497E1
3.968412550E2,6.143927986E1
3.969462264E2,6.136870171E1
3.970526910E2,5.944075494E1
3.971590930E2,5.646649213E1
3.972633079E2,5.671336601E1
3.973650361E2,5.773100321E1
3.974709987E2,5.673780948E1
3.975774843E2,5.735575745E1
3.976805486E2,5.586419761E1
3.977822398E2,5.435262968E1
3.978875849E2,5.551503997E1
3.979940565E2,5.830378535E1
3.980978792E2,5.895959803E1
3.982043010E2,5.840322909E1
3.983109194E2,5.773412319E1
3.984129066E2,5.707439677E1
3.985149385E2,5.690603629E1
3.986209683E2,5.719186465E1
3.987238077E2,5.672527174E1
3.988301119E2,5.527495417E1
3.989321473E2,5.597725287E1
3.990338540E2,5.660411690E1
3.991365329E2,5.617511571E1
3.992408012E2,5.730515809E1
3.993468227E2,5.393488175E1
3.994505105E2,5.448747775E1
3.995519163E2,5.724469739E1
3.996577416E2,5.725256669E1
3.997633735E2,5.864176332E1
3.998646748E2,5.696962698E1
3.999667602E2,5.864434493E1
4.000683832E2,5.782116187E1
4.001710995E2,5.865574247E1
4.002753833E2,5.840202671E1
4.003799938E2,5.676435899E1
4.004820712E2,5.703037587E1
4.005840839E2,5.750559505E1
4.006883979E2,5.612930717E1
4.007922360E2,5.698975324E1
4.008967053E2,5.745521692E1
4.009993727E2,5.658521038E1
4.011014344E2,5.682879380E1
4.012056537E2,5.710512944E1
4.013099648E2,5.747351582E1
4.014132088E2,5.869405685E1
4.015166746E2,5.932176889E1
4.016186424E2,5.718864984E1
4.017229530E2,5.717361257E1
4.018265462E2,5.890055712E1
4.019299449E2,5.936404637E1
4.020339453E2,5.795237187E1
4.021358905E2,5.842981397E1
4.022401905E2,5.729222390E1
4.023439788E2,5.602811247E1
4.024463363E2,5.748855823E1
4.025512460E2,5.947467903E1
4.026532296E2,5.938551434E1
4.027575402E2,5.867442891E1
4.028617613E2,5.748730518E1
4.029684557E2,5.760042181E1
4.030704132E2,5.790723159E1
4.031721645E2,5.931029692E1
4.032780888E2,5.868736738E1
4.033796496E2,5.793642756E1
4.034857255E2,5.760329494E1
4.035877737E2,5.707398614E1
4.036895435E2,5.675728273E1
4.037948211E2,5.788220651E1
4.039013250E2,5.641336938E1
4.040030598E2,5.585522821E1
4.041050945E2,5.779916100E1
4.042068059E2,5.580974142E1
4.043132381E2,5.828825915E1
4.044197838E2,5.812564608E1
4.045222804E2,5.780578977E1
4.046239827E2,5.876223955E1
4.047256551E2,5.759233700E1
4.048304584E2,6.421606628E1
4.049361685E2,6.366159697E1
4.050395445E2,5.936054752E1
4.051412267E2,5.850422009E1
4.052471715E2,5.711923334E1
4.053506056E2,5.548919058E1
4.054547987E2,5.469540734E1
4.055569370E2,5.661634043E1
4.056585303E2,5.739052946E1
4.057638364E2,5.667819800E1
4.058703489E2,5.919219110E1
4.059721197E2,5.790664062E1
4.060742870E2,5.846691349E1
4.061805831E2,5.754572456E1
4.062864552E2,5.684911733E1
4.063894753E2,6.224225565E1
4.064915532E2,6.439616522E1
4.065971946E2,5.908783047E1
4.066991008E2,5.735609816E1
4.068056329E2,5.542894702E1
4.069088625E2,5.684791451E1
4.070138582E2,5.580223908E1
4.071154206E2,5.638265270E1
4.072168548E2,5.514178621E1
4.073225660E2,5.849138952E1
4.074241730E2,5.830791069E1
4.075304932E2,5.770974112E1
4.076369593E2,5.757655097E1
4.077412563E2,5.667174492E1
4.078471803E2,5.904437974E1
4.079505377E2,5.796659489E1
4.080523447E2,5.857443354E1
4.081585002E2,5.630858493E1
4.082605300E2,5.721520048E1
4.083622571E2,5.838824226E1
4.084687660E2,5.617779123E1
4.085752394E2,5.704190423E1
4.086777397E2,5.631039132E1
4.087794913E2,5.480671013E1
4.088854980E2,5.666378363E1
4.089919635E2,5.781772825E1
4.090950120E2,5.805773392E1
4.091967173E2,6.040236713E1
4.093032292E2,5.799318270E1
4.094096766E2,5.674339383E1
4.095122117E2,5.628827935E1
4.096139505E2,5.761894301E1
4.097194380E2,5.890950948E1
4.098254260E2,5.927519385E1
4.099275178E2,5.750047911E1
4.100295174E2,5.936892095E1
4.101312958E2,6.316989006E1
4.102369521E2,6.046207545E1
4.103389717E2,5.842736251E1
4.104448946E2,5.690296898E1
4.105505614E2,5.678965675E1
4.106536531E2,5.663825793E1
4.107600405E2,5.786592905E1
4.108621237E2,5.783450335E1
4.109641567E2,5.963023988E1
4.110703231E2,5.773376581E1
4.111753179E2,5.631450818E1
4.112793405E2,5.683165560E1
4.113813915E2,5.590829480E1
4.114869755E2,5.777635656E1
4.115935308E2,5.724218871E1
4.116965917E2,5.764637667E1
4.117986333E2,5.691019663E1
4.119036393E2,5.818244915E1
4.120101454E2,5.675913124E1
4.121138074E2,5.635717540E1
4.122203709E2,5.695629966E1
4.123224074E2,5.639898599E1
4.124288219E2,5.758940091E1
4.125309978E2,5.786778560E1
4.126330709E2,5.903195897E1
4.127348036E2,5.980514891E1
4.128368984E2,6.128519695E1
4.129435572E2,5.895321186E1
4.130483941E2,5.785377080E1
4.131546025E2,5.778574404E1
4.132611641E2,5.970040436E1
4.133654850E2,5.988169203E1
4.134702899E2,5.823792476E1
4.135767899E2,5.810332511E1
4.136826246E2,5.693694499E1
4.137869400E2,5.922004627E1
4.138934673E2,6.142810637E1
4.139997011E2,5.971368482E1
4.141036441E2,6.026386226E1
4.142101822E2,6.113865666E1
4.143165828E2,6.149137015E1
4.144186068E2,6.157042703E1
4.145210445E2,5.872225908E1
4.146274800E2,5.740364718E1
4.147282084E2,5.672200284E1
4.148338011E2,5.742499503E1
4.149359861E2,5.693009705E1
4.150382207E2,5.767446757E1
4.151447453E2,5.767130815E1
4.152508964E2,5.869455710E1
4.153530716E2,5.736767091E1
4.154546086E2,5.948114565E1
4.155610700E2,5.944827650E1
4.156675896E2,5.879142057E1
4.157702239E2,6.025108414E1
4.158719423E2,6.284013132E1
4.159785356E2,6.368300386E1
4.160850688E2,6.201080790E1
4.161874332E2,5.977451287E1
4.162891312E2,6.034035978E1
4.163956892E2,6.111025660E1
4.165022241E2,5.843220967E1
4.166045618E2,6.215739947E1
4.167063210E2,6.141521512E1
4.168128829E2,6.044961549E1
4.169193544E2,5.975392778E1
4.170216368E2,5.968193398E1
4.171233862E2,6.215541644E1
4.172298650E2,6.173124406E1
4.173363714E2,6.281179433E1
4.174388261E2,5.971828091E1
4.175405404E2,6.110097226E1
4.176423443E2,6.049638858E1
4.177488780E2,6.099033842E1
4.178540510E2,6.036720258E1
4.179561019E2,6.033549616E1
4.180577923E2,6.028079927E1
4.181643388E2,6.064833114E1
4.182708534E2,6.004356946E1
4.183733028E2,5.818478933E1
4.184749817E2,5.854859786E1
4.185815024E2,5.848949953E1
4.186880459E2,5.799079047E1
4.187904945E2,5.671536764E1
4.188921548E2,5.787836958E1
4.189956430E2,5.764234823E1
4.191021766E2,5.645470065E1
4.192057063E2,5.779846598E1
4.193078685E2,5.892613146E1
4.194101497E2,5.747368057E1
4.195167038E2,5.588297184E1
4.196228790E2,5.659647715E1
4.197249887E2,5.828043698E1
4.198264850E2,5.730169332E1
4.199291623E2,5.649013140E1
4.200356569E2,5.726264596E1
4.201401058E2,5.702623321E1
4.202423055E2,6.485928093E1
4.203440225E2,6.063347185E1
4.204505636E2,5.734500464E1
4.205573053E2,5.751656782E1
4.206594927E2,5.704198548E1
4.207611542E2,5.586904407E1
4.208673936E2,5.875024922E1
4.209739084E2,5.787919476E1
4.210766795E2,5.879588907E1
4.211783116E2,5.839474382E1
4.212823071E2,5.929393073E1
4.213887724E2,5.874905459E1
4.214917702E2,5.904090143E1
4.215939922E2,6.069646554E1
4.216957449E2,5.988047951E1
4.218022732E2,5.901490760E1
4.219088547E2,5.740057654E1
4.220112247E2,5.960102101E1
4.221130062E2,5.836336380E1
4.222156495E2,5.706653242E1
4.223221769E2,5.611941221E1
4.224265075E2,5.602909600E1
4.225285198E2,5.728385040E1
4.226301300E2,6.018144623E1
4.227310569E2,5.851620886E1
4.228375508E2,5.958464700E1
4.229437463E2,5.853026757E1
4.230457315E2,5.643421896E1
4.231505687E2,5.627068329E1
4.232570992E2,5.813422307E1
4.233608675E2,5.761362485E1
4.234629943E2,5.870486841E1
4.235645892E2,5.734359699E1
4.236711537E2,5.907251082E1
4.237766099E2,5.806537284E1
4.238781474E2,5.917724059E1
4.239802737E2,5.721879931E1
4.240819040E2,5.719880640E1
4.241840747E2,5.761716050E1
4.242906159E2,5.611137204E1
4.243954329E2,5.807411393E1
4.245000589E2,6.008106715E1
4.246066142E2,5.811564819E1
4.247125351E2,5.668482979E1
4.248146195E2,5.802000033E1
4.249161481E2,5.726723592E1
4.250210967E2,5.700499833E1
4.251275160E2,6.136062904E1
4.252297566E2,5.816812269E1
4.253319147E2,5.914705227E1
4.254341212E2,6.126459968E1
4.255383978E2,6.234788515E1
4.256448715E2,6.347920523E1
4.257505955E2,6.267209871E1
4.258570187E2,6.110438581E1
4.259636005E2,6.685074360E1
4.260661634E2,6.234149578E1
4.261679362E2,6.485638921E1
4.262711275E2,6.837882333E1
4.263775835E2,6.940023467E1
4.264814733E2,6.766546188E1
4.265834779E2,7.004757531E1
4.266878061E2,7.037853791E1
4.267943850E2,6.910771708E1
4.268986840E2,6.899691085E1
4.270006197E2,6.722247800E1
4.271048972E2,6.937038414E1
4.272113950E2,6.975115531E1
4.273157314E2,7.192988822E1
4.274178404E2,7.221739743E1
4.275202068E2,6.772411574E1
4.276222139E2,6.240660901E1
4.277287429E2,6.530063479E1
4.278329457E2,6.154036577E1
4.279350883E2,6.195314586E1
4.280367935E2,6.489522257E1
4.281394092E2,6.647833111E1
4.282454901E2,7.136848631E1
4.283504691E2,7.071132705E1
4.284523868E2,6.895171526E1
4.285541271E2,6.685729963E1
4.286568505E2,6.798688549E1
4.287633929E2,6.872198855E1
4.288674763E2,6.691290844E1
4.289695657E2,6.943353629E1
4.290712665E2,6.765339365E1
4.291765847E2,6.646655394E1
4.292787173E2,6.879624193E1
4.293850071E2,6.337413300E1
4.294869638E2,6.640592335E1
4.295887187E2,6.086050717E1
4.296913390E2,6.429906251E1
4.297954210E2,6.415746179E1
4.298998446E2,6.167981958E1
4.300024231E2,6.087423149E1
4.301043002E2,6.524372635E1
4.302086200E2,6.656753828E1
4.303120756E2,6.705637677E1
4.304185956E2,6.568562428E1
4.305215344E2,6.149594764E1
4.306238683E2,6.002607000E1
4.307258701E2,5.793608964E1
4.308307087E2,5.738269903E1
4.309366535E2,5.836397305E1
4.310409597E2,5.878713880E1
4.311474077E2,5.819519967E1
4.312538412E2,5.836050173E1
4.313558777E2,5.895438272E1
4.314575973E2,5.699730082E1
4.315641227E2,5.545585953E1
4.316705668E2,5.717363217E1
4.317730159E2,5.782124486E1
4.318746765E2,5.763388480E1
4.319808926E2,6.081070607E1
4.320873813E2,5.902347505E1
4.321901567E2,5.816045352E1
4.322918634E2,5.776161011E1
4.323975623E2,5.693930106E1
4.325040827E2,5.643552173E1
4.326073222E2,5.762693081E1
4.327090247E2,5.849783647E1
4.328142254E2,5.893687532E1
4.329186063E2,5.850035753E1
4.330225569E2,5.765092198E1
4.331245910E2,5.670315628E1
4.332263026E2,5.604833926E1
4.333308689E2,5.702798236E1
4.334374185E2,5.662370220E1
4.335399094E2,5.701396513E1
4.336419070E2,6.056091479E1
4.337435845E2,5.855398621E1
4.338475667E2,5.746188972E1
4.339506057E2,5.633668134E1
4.340571351E2,5.826507069E1
4.341591388E2,5.914350730E1
4.342642764E2,6.017012513E1
4.343707391E2,5.668237694E1
4.344742901E2,5.606006484E1
4.345808796E2,5.763603288E1
4.346874479E2,5.763695750E1
4.347913915E2,5.741128321E1
4.348974305E2,5.685208602E1
4.350024142E2,5.624771224E1
4.351083766E2,5.463010796E1
4.352142104E2,5.527832544E1
4.353206856E2,5.618922206E1
4.354254095E2,5.729568588E1
4.355274985E2,5.719287521E1
4.356291192E2,5.786157885E1
4.357299698E2,5.802880521E1
4.358355933E2,5.699217398E1
4.359421051E2,5.991230558E1
4.360446947E2,6.093935112E1
4.361506335E2,6.008938590E1
4.362571326E2,5.715957535E1
4.363599040E2,5.597251801E1
4.364618513E2,5.734992452E1
4.365635735E2,5.705275576E1
4.366655437E2,5.710089877E1
4.367721692E2,5.751059835E1
4.368771182E2,6.060683261E1
4.369791545E2,5.878654892E1
4.370808942E2,5.630348214E1
4.371873755E2,5.608563372E1
4.372891193E2,5.676205057E1
4.373944340E2,5.583734191E1
4.374964194E2,5.792148925E1
4.375982163E2,5.962423561E1
4.377047606E2,6.086327814E1
4.378112426E2,5.985896867E1
4.379135885E2,5.886094631E1
4.380153317E2,5.915985330E1
4.381218973E2,5.918531728E1
4.382284047E2,5.688571514E1
4.383307307E2,5.698457016E1
4.384324551E2,5.761247812E1
4.385333313E2,5.630753146E1
4.386397966E2,5.537695801E1
4.387460077E2,5.659333782E1
4.388505901E2,5.612735529E1
4.389570933E2,5.606791085E1
4.390630615E2,5.651008629E1
4.391650089E2,5.508101661E1
4.392667632E2,5.583330629E1
4.393731962E2,5.730582852E1
4.394796607E2,5.823446952E1
4.395821747E2,5.743107769E1
4.396839642E2,5.667845243E1
4.397858167E2,5.838025435E1
4.398922971E2,5.763661803E1
4.399975012E2,5.907586814E1
4.400994857E2,5.938169146E1
4.402012451E2,5.747698638E1
4.403039290E2,5.452798619E1
4.404104563E2,5.449123633E1
4.405147817E2,5.574076514E1
4.406168008E2,5.726271547E1
4.407185406E2,5.474521775E1
4.408252171E2,5.615793087E1
4.409317307E2,6.282062444E1
4.410339423E2,5.999929599E1
4.411356398E2,5.920803782E1
4.412421271E2,6.005977864E1
4.413486293E2,5.805789082E1
4.414511723E2,5.689641133E1
4.415562303E2,6.651520073E1
4.416627155E2,6.079288048E1
4.417662495E2,5.770634388E1
4.418683729E2,5.774785301E1
4.419699753E2,5.621217437E1
4.420749181E2,5.971780851E1
4.421797256E2,5.694708227E1
4.422835089E2,5.706909650E1
4.423857235E2,5.693052646E1
4.424873410E2,5.505636508E1
4.425922044E2,5.692722981E1
4.426942736E2,5.655249365E1
4.428007710E2,5.645522553E1
4.429029720E2,5.931494136E1
4.430045477E2,5.697588699E1
4.431109132E2,5.862504194E1
4.432159175E2,5.746518088E1
4.433181312E2,5.840339304E1
4.434217079E2,5.909838743E1
4.435275915E2,5.681004104E1
4.436340388E2,5.768215262E1
4.437387217E2,5.623830552E1
4.438437841E2,5.795212335E1
4.439502670E2,5.836905943E1
4.440557759E2,5.692772295E1
4.441609037E2,5.520405447E1
4.442673321E2,5.660172026E1
4.443693364E2,5.839537075E1
4.444715017E2,5.727198545E1
4.445730855E2,5.627528719E1
4.446788081E2,5.638524850E1
4.447853250E2,5.872802078E1
4.448885705E2,5.862267765E1
4.449902379E2,5.811197273E1
4.450955036E2,5.808804072E1
4.451991545E2,5.712211795E1
4.453038095E2,5.715993668E1
4.454059840E2,5.681356189E1
4.455121645E2,5.712345907E1
4.456185920E2,5.553691567E1
4.457211995E2,5.740876574E1
4.458231586E2,5.762287836E1
4.459287956E2,5.628403425E1
4.460328544E2,5.691876454E1
4.461382543E2,5.775694951E1
4.462403262E2,5.839402029E1
4.463454880E2,5.774357844E1
4.464505934E2,5.826524527E1
4.465553467E2,5.763327104E1
4.466575107E2,5.907701069E1
4.467591223E2,5.802010515E1
4.468654314E2,5.845956069E1
4.469719061E2,5.859342428E1
4.470746734E2,5.822365923E1
4.471762980E2,6.072748574E1
4.472821032E2,5.917523115E1
4.473885475E2,5.870118057E1
4.474918650E2,5.932722913E1
4.475934343E2,5.872664643E1
4.476988471E2,5.791734843E1
4.478053564E2,5.751466839E1
4.479070380E2,5.732508302E1
4.480092209E2,5.694638634E1
4.481154233E2,6.000377365E1
4.482216237E2,6.201791758E1
4.483243505E2,5.705998513E1
4.484263218E2,5.863154071E1
4.485320474E2,5.949955752E1
4.486377154E2,5.758079076E1
4.487414344E2,5.829011509E1
4.488435831E2,5.862995108E1
4.489487758E2,5.876941104E1
4.490529623E2,5.806340338E1
4.491586418E2,5.936353966E1
4.492625958E2,5.645311748E1
4.493654259E2,5.682247744E1
4.494718934E2,5.876840522E1
4.495758171E2,5.884448691E1
4.496820820E2,5.799364457E1
4.497884299E2,5.765722023E1
4.498928190E2,5.810605243E1
4.499987714E2,5.923233280E1
4.501053195E2,6.314910467E1
4.502099100E2,6.441650254E1
4.503154571E2,5.956016340E1
4.504219321E2,5.860794890E1
4.505269218E2,5.866082868E1
4.506320320E2,5.732201021E1
4.507377284E2,5.861006798E1
4.508440051E2,5.925190801E1
4.509487804E2,5.721270046E1
4.510517517E2,5.794015621E1
4.511542761E2,5.691703555E1
4.512610250E2,6.009108064E1
4.513654105E2,6.047410294E1
4.514718883E2,5.683206028E1
4.515784229E2,5.900812767E1
4.516820514E2,5.913353103E1
4.517885861E2,5.894561907E1
4.518952018E2,5.778897537E1
4.519995600E2,5.626764943E1
4.521058414E2,5.671054954E1
4.522124950E2,5.713961596E1
4.523159056E2,5.515099352E1
4.524188097E2,5.631367459E1
4.525253136E2,5.643225600E1
4.526296123E2,5.868660868E1
4.527328642E2,5.822970291E1
4.528340195E2,5.730220884E1
4.529361499E2,5.775808271E1
4.530426577E2,5.674899998E1
4.531468820E2,5.725370833E1
4.532505795E2,5.817289116E1
4.533570451E2,5.837388872E1
4.534636235E2,5.716005864E1
4.535671987E2,5.631767298E1
4.536692580E2,5.882903730E1
4.537758130E2,5.713409980E1
4.538813804E2,5.777340113E1
4.539833231E2,5.714376939E1
4.540849938E2,5.717828474E1
4.541915310E2,5.661136827E1
4.542980731E2,5.739817860E1
4.544005467E2,5.852505205E1
4.545021589E2,5.728753900E1
4.546087385E2,5.784151901E1
4.547152589E2,5.678369748E1
4.548177608E2,5.668720424E1
4.549220848E2,5.662688641E1
4.550286373E2,5.746427917E1
4.551328825E2,5.897017892E1
4.552349218E2,5.540484242E1
4.553365960E2,5.595105371E1
4.554424666E2,5.905561206E1
4.555488997E2,5.757559746E1
4.556520873E2,5.763243738E1
4.557538486E2,5.780514806E1
4.558601047E2,5.801602916E1
4.559666047E2,5.657847741E1
4.560692545E2,5.573381410E1
4.561710892E2,5.588060750E1
4.562776380E2,5.478788359E1
4.563842387E2,5.705187417E1
4.564865122E2,5.413612328E1
4.565883215E2,5.625004558E1
4.566948322E2,5.737321357E1
4.568013012E2,5.756784968E1
4.569037220E2,5.701874218E1
4.570053615E2,5.682732259E1
4.571119680E2,5.649319671E1
4.572183958E2,5.629123021E1
4.573207620E2,5.557341686E1
4.574225490E2,5.602716997E1
4.575290636E2,5.786244843E1
4.576355380E2,5.853295168E1
4.577380070E2,5.786326851E1
4.578397081E2,5.675888854E1
4.579462319E2,5.588690430E1
4.580506025E2,5.571645614E1
4.581532118E2,5.934980430E1
4.582553599E2,5.703918443E1
4.583570934E2,5.537494376E1
4.584635645E2,5.643327674E1
4.585691979E2,5.858520738E1
4.586724947E2,5.883254397E1
4.587766139E2,5.652321675E1
4.588830118E2,5.710016176E1
4.589876347E2,5.736395660E1
4.590896392E2,5.724224582E1
4.591921294E2,5.788114629E1
4.592961878E2,5.735026572E1
4.593998699E2,5.574920481E1
4.595049207E2,5.773621810E1
4.596069055E2,5.721538133E1
4.597086728E2,5.902786033E1
4.598133990E2,5.776692302E1
4.599148718E2,5.798475724E1
4.600214046E2,5.742408110E1
4.601241070E2,5.747617351E1
4.602260280E2,5.729430466E1
4.603306133E2,5.768569165E1
4.604370552E2,5.756184727E1
4.605393721E2,5.833067755E1
4.606413441E2,5.811787678E1
4.607430397E2,5.758424821E1
4.608478880E2,5.621327918E1
4.609505176E2,5.722372035E1
4.610519132E2,5.700064410E1
4.611566602E2,5.642587443E1
4.612588095E2,5.654424540E1
4.613603930E2,5.811830683E1
4.614669400E2,5.910984272E1
4.615734514E2,5.803439357E1
4.616759790E2,5.714398557E1
4.617775149E2,5.531415663E1
4.618824312E2,5.825883523E1
4.619889977E2,5.849602415E1
4.620911729E2,5.797147342E1
4.621932155E2,5.522818935E1
4.622948992E2,5.572019429E1
4.623997215E2,5.538363868E1
4.625062049E2,5.636348114E1
4.626084558E2,5.745688728E1
4.627104663E2,5.801443777E1
4.628121360E2,5.902962517E1
4.629170200E2,5.842365303E1
4.630235980E2,5.694226226E1
4.631256899E2,5.861090238E1
4.632276527E2,5.751063167E1
4.633294775E2,5.684807501E1
4.634342064E2,5.665046648E1
4.635405032E2,5.573534260E1
4.636428969E2,5.700256621E1
4.637450812E2,5.718008953E1
4.638505920E2,6.733887008E1
4.639570307E2,5.978167714E1
4.640600442E2,5.794497807E1
4.641621807E2,5.771417818E1
4.642638045E2,5.816156573E1
4.643702865E2,5.635964525E1
4.644767835E2,5.610344146E1
4.645793298E2,5.918248574E1
4.646809032E2,5.816745506E1
4.647831520E2,5.759964682E1
4.648896605E2,5.935009006E1
4.649944647E2,5.921854648E1
4.650965207E2,6.410009841E1
4.651982152E2,6.253490541E1
4.653047203E2,5.791634568E1
4.654112296E2,5.730055024E1
4.655137087E2,7.477880298E1
4.656151983E2,7.326599730E1
4.657161932E2,7.152597158E1
4.658227591E2,6.850553903E1
4.659288413E2,7.310000306E1
