"Time (s)","Sound pressure level (dB)"
9.092402237E1,6.626129260E1
9.102652171E1,6.621768382E1
9.112807087E1,6.662488700E1
9.123456700E1,6.480678152E1
9.134102325E1,6.612979318E1
9.144464425E1,6.688274856E1
9.155112550E1,6.532805144E1
9.165758104E1,6.381249947E1
9.176054042E1,6.476156637E1
9.186208625E1,6.465956422E1
9.196858700E1,6.310914129E1
9.207507671E1,6.302164111E1
9.217755087E1,6.393264381E1
9.227914888E1,6.343778434E1
9.238563600E1,6.530475815E1
9.249223863E1,6.397002377E1
9.259615254E1,6.206619762E1
9.270274871E1,6.139232990E1
9.280928629E1,6.094437937E1
9.291162629E1,6.825034272E1
9.301607642E1,6.556311545E1
9.311806321E1,6.261782902E1
9.322328304E1,6.413949551E1
9.332867425E1,6.353022246E1
9.343029446E1,6.165189966E1
9.353114604E1,6.890643709E1
9.363521233E1,6.919516523E1
9.373805187E1,7.423005195E1
9.384378604E1,6.646363067E1
9.394594967E1,6.831067285E1
9.404765829E1,6.777001909E1
9.415413467E1,6.733806821E1
9.426065467E1,6.820310867E1
9.436307675E1,6.559886875E1
9.446755750E1,6.334878400E1
9.457399542E1,6.661824819E1
9.467999742E1,6.771860979E1
9.478179667E1,7.003913389E1
9.488435900E1,6.560883945E1
9.499091608E1,6.535477041E1
9.509520150E1,6.505374595E1
9.519717579E1,6.261068264E1
9.529884992E1,6.601605158E1
9.540154921E1,6.564200472E1
9.550810546E1,6.513166405E1
9.561425875E1,6.875679440E1
9.571593221E1,6.679419596E1
9.581995204E1,6.460304668E1
9.592444258E1,6.476110667E1
9.603087817E1,6.436850556E1
9.613550913E1,6.180205775E1
9.623733675E1,6.244455435E1
9.634334025E1,6.281288044E1
9.644834837E1,6.704712297E1
9.655002983E1,6.575497547E1
9.665648167E1,6.522758182E1
9.676292613E1,6.314086176E1
9.686541321E1,6.217215156E1
9.696713658E1,6.501341727E1
9.707365012E1,6.332179700E1
9.718001262E1,6.519309882E1
9.728254787E1,5.990856843E1
9.738419571E1,6.131357976E1
9.749074587E1,6.939916583E1
9.759732796E1,7.124714374E1
9.769966179E1,7.271558080E1
9.780121533E1,6.985664336E1
9.790769421E1,6.930901158E1
9.801420537E1,7.042135704E1
9.811681133E1,6.940294739E1
9.821833900E1,7.066153138E1
9.832501754E1,6.834657702E1
9.843148621E1,6.756325739E1
9.853385462E1,6.715365108E1
9.863533796E1,6.956191400E1
9.873618071E1,6.689761887E1
9.884272783E1,6.625981261E1
9.894885721E1,6.706954999E1
9.905097654E1,6.974352291E1
9.915255100E1,6.884966511E1
9.925906704E1,6.781924395E1
9.936552087E1,6.494952662E1
9.946815612E1,6.449708995E1
9.957033558E1,6.294621336E1
9.967676325E1,7.021576689E1
9.978319229E1,6.791949799E1
9.988521992E1,6.484492992E1
9.998689179E1,6.703845209E1
1.000933911E2,6.472789757E1
1.001971276E2,6.528859359E1
1.003004353E2,6.590291788E1
1.004022976E2,6.514587284E1
1.005039388E2,6.501373763E1
1.006101320E2,6.585986570E1
1.007166238E2,6.871365912E1
1.008204910E2,6.379552366E1
1.009260638E2,6.434139808E1
1.010324425E2,6.571197923E1
1.011363149E2,6.689998678E1
1.012384180E2,6.254632421E1
1.013439402E2,6.360891862E1
1.014450443E2,6.341077609E1
1.015511272E2,6.545416536E1
1.016554240E2,6.265735355E1
1.017618919E2,6.284472520E1
1.018682283E2,6.001091157E1
1.019724905E2,6.382632813E1
1.020746460E2,6.323001479E1
1.021800675E2,6.217205017E1
1.022854262E2,6.130240869E1
1.023874602E2,6.382457766E1
1.024891215E2,6.470923516E1
1.025918571E2,6.114638057E1
1.026984241E2,6.462514770E1
1.028045805E2,6.411532644E1
1.029061753E2,6.241509596E1
1.030127746E2,6.844924349E1
1.031194120E2,6.788843360E1
1.032216331E2,6.604696720E1
1.033232739E2,6.390273807E1
1.034297940E2,6.508558292E1
1.035326653E2,6.858453199E1
1.036379110E2,6.968335763E1
1.037409937E2,6.578344350E1
1.038474737E2,6.382979429E1
1.039536514E2,6.222761964E1
1.040558066E2,6.277072856E1
1.041573450E2,6.286272915E1
1.042637747E2,6.390476614E1
1.043702805E2,6.215433988E1
1.044728552E2,6.396001072E1
1.045783208E2,6.441135973E1
1.046826389E2,6.145173100E1
1.047877920E2,6.376243695E1
1.048899755E2,6.031907963E1
1.049921756E2,6.305085530E1
1.050942509E2,6.263069489E1
1.051964361E2,6.149595648E1
1.053029597E2,6.283198307E1
1.054071209E2,5.945448079E1
1.055093409E2,6.301999158E1
1.056158838E2,6.502833719E1
1.057220491E2,6.507039192E1
1.058241376E2,6.638045186E1
1.059305723E2,6.723410013E1
1.060326254E2,6.443116482E1
1.061382719E2,6.394748154E1
1.062411858E2,6.783057574E1
1.063427559E2,6.296251223E1
1.064492707E2,6.501317136E1
1.065557887E2,6.298296192E1
1.066581958E2,6.610633004E1
1.067624789E2,6.889010941E1
1.068677567E2,6.862685875E1
1.069731927E2,6.507050983E1
1.070752756E2,6.523500692E1
1.071768381E2,6.901020873E1
1.072796620E2,6.459876183E1
1.073861511E2,6.569059310E1
1.074903247E2,6.615596961E1
1.075924406E2,6.882157107E1
1.076940350E2,6.875260573E1
1.077968457E2,6.871493045E1
1.079026900E2,6.647120639E1
1.080075547E2,6.394185504E1
1.081096161E2,6.200378644E1
1.082111617E2,6.338385305E1
1.083139720E2,6.409358484E1
1.084184429E2,6.401472233E1
1.085246633E2,6.253479730E1
1.086267793E2,6.298285196E1
1.087290083E2,6.617501671E1
1.088310582E2,6.501394461E1
1.089367708E2,6.461294181E1
1.090417750E2,6.533487715E1
1.091439522E2,6.369239121E1
1.092455087E2,6.575295138E1
1.093482790E2,6.617693667E1
1.094547690E2,6.435053476E1
1.095589199E2,6.278256334E1
1.096610640E2,6.257487021E1
1.097626019E2,6.436136034E1
1.098653678E2,6.663337813E1
1.099719152E2,6.520025113E1
1.100760466E2,6.211491867E1
1.101781537E2,6.544627244E1
1.102797714E2,6.670639055E1
1.103824720E2,6.301900855E1
1.104890495E2,6.428925756E1
1.105951352E2,6.528210322E1
1.106968254E2,6.508537590E1
1.108033245E2,6.236675481E1
1.109098327E2,6.111156346E1
1.110122041E2,6.060104694E1
1.111139346E2,5.995524251E1
1.112191607E2,6.308546715E1
1.113230972E2,6.444509991E1
1.114292060E2,6.352095106E1
1.115309188E2,6.543459033E1
1.116373365E2,6.383188665E1
1.117438408E2,6.436699195E1
1.118462591E2,6.358185263E1
1.119478323E2,6.804041916E1
1.120543217E2,6.637694655E1
1.121607207E2,6.514079904E1
1.122632267E2,6.482707046E1
1.123648310E2,6.422691272E1
1.124713412E2,6.296109801E1
1.125778366E2,6.645584159E1
1.126803393E2,6.353571581E1
1.127825338E2,6.296231171E1
1.128890931E2,6.581179281E1
1.129951299E2,6.413296060E1
1.130973017E2,6.655497743E1
1.131995948E2,6.653714368E1
1.133018077E2,6.396851085E1
1.134063555E2,6.325409313E1
1.135122454E2,6.254909349E1
1.136143663E2,6.236808616E1
1.137166315E2,6.360887173E1
1.138230393E2,6.549338190E1
1.139292383E2,6.411650119E1
1.140346528E2,6.283268235E1
1.141381188E2,6.337650888E1
1.142399702E2,6.331965223E1
1.143463885E2,6.314990035E1
1.144483311E2,6.248572125E1
1.145500131E2,6.218940214E1
1.146564961E2,6.373197090E1
1.147629392E2,6.470386593E1
1.148653947E2,6.676162265E1
1.149670414E2,6.516739311E1
1.150697582E2,6.472351689E1
1.151756583E2,6.612671049E1
1.152805715E2,6.511820495E1
1.153825353E2,6.568356253E1
1.154841610E2,6.362141395E1
1.155906478E2,6.315665203E1
1.156959794E2,6.463344221E1
1.157996227E2,6.423623485E1
1.159012122E2,6.121392052E1
1.160077838E2,6.752309639E1
1.161142592E2,6.355221538E1
1.162177555E2,6.489518829E1
1.163243016E2,6.370196735E1
1.164308321E2,6.215916460E1
1.165334744E2,6.245856097E1
1.166351905E2,6.566895869E1
1.167416201E2,6.457521970E1
1.168481475E2,5.971687722E1
1.169505406E2,6.204217351E1
1.170522555E2,6.132128522E1
1.171586620E2,6.079892431E1
1.172651560E2,6.054350725E1
1.173675002E2,6.240251476E1
1.174692302E2,6.088617542E1
1.175757717E2,5.935173313E1
1.176792177E2,5.959364602E1
1.177847119E2,6.142287909E1
1.178892325E2,6.435914069E1
1.179957304E2,6.393217889E1
1.181016077E2,6.337985528E1
1.182032047E2,6.285657369E1
1.183092467E2,6.299794762E1
1.184157647E2,6.179211651E1
1.185187074E2,5.963059306E1
1.186202487E2,6.096295408E1
1.187267741E2,6.060122867E1
1.188332780E2,6.229792409E1
1.189356954E2,6.056920308E1
1.190374710E2,5.795094948E1
1.191422387E2,6.068582260E1
1.192474693E2,6.246847508E1
1.193528620E2,5.949515961E1
1.194546057E2,5.945547439E1
1.195610793E2,6.440030160E1
1.196675152E2,6.039913069E1
1.197699437E2,6.155802766E1
1.198715450E2,6.468306286E1
1.199781990E2,6.415219770E1
1.200846492E2,6.492000259E1
1.201870267E2,6.525162258E1
1.202886084E2,6.345988845E1
1.203951437E2,6.323532331E1
1.205016233E2,6.591794991E1
1.206041357E2,6.763866004E1
1.207083989E2,6.324975893E1
1.208124334E2,6.411900873E1
1.209189948E2,6.235928382E1
1.210211943E2,6.265487787E1
1.211228934E2,6.600602078E1
1.212290930E2,6.405386093E1
1.213347382E2,6.406739837E1
1.214362574E2,6.223680821E1
1.215383387E2,6.434859830E1
1.216438689E2,6.358440427E1
1.217457613E2,6.254072410E1
1.218522455E2,6.137976258E1
1.219554049E2,6.156057703E1
1.220570803E2,6.202033302E1
1.221624335E2,6.370410334E1
1.222688889E2,6.094317482E1
1.223705858E2,6.418112940E1
1.224725748E2,6.339055360E1
1.225742819E2,6.275340433E1
1.226790818E2,6.411539868E1
1.227855211E2,6.432695738E1
1.228877497E2,6.309312722E1
1.229897392E2,6.286539089E1
1.230957753E2,6.196624672E1
1.232022352E2,6.274648232E1
1.233048529E2,6.217702588E1
1.234068608E2,6.464265574E1
1.235085462E2,6.201997663E1
1.236150008E2,6.414118118E1
1.237214992E2,6.426578308E1
1.238238995E2,6.300169260E1
1.239255741E2,6.260766670E1
1.240321122E2,6.391585794E1
1.241385395E2,6.487982557E1
1.242409232E2,6.406009979E1
1.243427106E2,6.591263008E1
1.244459128E2,6.309164443E1
1.245494699E2,6.262769112E1
1.246559304E2,6.469116743E1
1.247580408E2,6.367072282E1
1.248597277E2,6.183563177E1
1.249661401E2,6.173037107E1
1.250726539E2,6.480153834E1
1.251750339E2,6.437396246E1
1.252767402E2,6.513594825E1
1.253827976E2,6.684345190E1
1.254893341E2,6.395884134E1
1.255921978E2,6.441199556E1
1.256937471E2,6.470072874E1
1.258002563E2,6.514016311E1
1.259067688E2,6.814093286E1
1.260105117E2,6.764896634E1
1.261170635E2,6.576227739E1
1.262235753E2,6.506273648E1
1.263277435E2,6.509926576E1
1.264286507E2,6.644016636E1
1.265351525E2,6.504955286E1
1.266413841E2,6.436328131E1
1.267433277E2,6.400981100E1
1.268449434E2,6.376892987E1
1.269497399E2,6.393621078E1
1.270562010E2,6.464556005E1
1.271614275E2,6.441762789E1
1.272680282E2,6.219481586E1
1.273746707E2,6.342246854E1
1.274773492E2,6.455156460E1
1.275789943E2,6.744603925E1
1.276855400E2,6.724646257E1
1.277920488E2,6.604168736E1
1.278943785E2,6.566176253E1
1.279987110E2,6.469550455E1
1.281032319E2,6.496655287E1
1.282094665E2,6.783640693E1
1.283114370E2,6.713264939E1
1.284131250E2,6.430906771E1
1.285158717E2,6.400575482E1
1.286198676E2,6.480526876E1
1.287263615E2,6.296302247E1
1.288286699E2,6.317839320E1
1.289302472E2,6.473083794E1
1.290347064E2,6.537317311E1
1.291411504E2,6.473528429E1
1.292470177E2,6.661923770E1
1.293536146E2,6.515676249E1
1.294569503E2,6.531291399E1
1.295608952E2,6.541923461E1
1.296628778E2,6.467800471E1
1.297646853E2,6.230153382E1
1.298713184E2,6.304633133E1
1.299759239E2,6.480800592E1
1.300780505E2,6.505633508E1
1.301799951E2,6.397485639E1
1.302817235E2,6.345732798E1
1.303882247E2,6.509936987E1
1.304947583E2,6.688345267E1
1.305970931E2,6.554589790E1
1.306987621E2,6.480974489E1
1.308054005E2,6.573234434E1
1.309119186E2,6.670837694E1
1.310141578E2,6.814494947E1
1.311158081E2,6.552446958E1
1.312223803E2,6.758531660E1
1.313288997E2,6.508538001E1
1.314312034E2,6.573520247E1
1.315327402E2,6.632862082E1
1.316336652E2,6.545969580E1
1.317395455E2,6.328769066E1
1.318425265E2,6.524080674E1
1.319464565E2,6.446602970E1
1.320484313E2,6.787541275E1
1.321501219E2,6.557995093E1
1.322562272E2,6.559232952E1
1.323627156E2,6.332845476E1
1.324655020E2,6.440555087E1
1.325671653E2,6.368626858E1
1.326736435E2,6.521876015E1
1.327800888E2,6.463633717E1
1.328826225E2,6.350130418E1
1.329842347E2,6.485747041E1
1.330907106E2,6.491131164E1
1.331971904E2,6.555489266E1
1.332997090E2,6.474028063E1
1.334012929E2,6.592247850E1
1.335077708E2,6.499063418E1
1.336143363E2,6.327494760E1
1.337167526E2,6.396407759E1
1.338183408E2,6.490773319E1
1.339248158E2,6.648718014E1
1.340312085E2,6.627823919E1
1.341338130E2,6.377927848E1
1.342354037E2,7.105001694E1
1.343392958E2,6.756273559E1
1.344450622E2,6.626821046E1
1.345509097E2,6.807490177E1
1.346524535E2,6.547993310E1
1.347591051E2,6.348248550E1
1.348655726E2,6.975508437E1
1.349679215E2,6.584333724E1
1.350695411E2,6.288852848E1
1.351760515E2,6.459569204E1
1.352824854E2,6.525755545E1
1.353850024E2,6.423544513E1
1.354866330E2,6.522510485E1
1.355932080E2,6.323820495E1
1.356997414E2,6.299872244E1
1.358020557E2,6.336469581E1
1.359036751E2,6.466339563E1
1.360102292E2,6.384790511E1
1.361167948E2,6.348032508E1
1.362191658E2,6.437730379E1
1.363207124E2,6.508195126E1
1.364272010E2,6.357919586E1
1.365326733E2,6.436240978E1
1.366344205E2,6.549938633E1
1.367363446E2,6.458824092E1
1.368381187E2,6.388979356E1
1.369446505E2,6.487090010E1
1.370484310E2,6.427846122E1
1.371515422E2,6.357383681E1
1.372536085E2,6.400156209E1
1.373552283E2,6.514446652E1
1.374617207E2,6.409026789E1
1.375679217E2,6.566915669E1
1.376707113E2,6.476619732E1
1.377723301E2,6.433185354E1
1.378788827E2,6.505231564E1
1.379845769E2,6.339802484E1
1.380892698E2,6.549752511E1
1.381924754E2,6.578825862E1
1.382991005E2,6.339399847E1
1.384028426E2,6.276448570E1
1.385049025E2,6.182410774E1
1.386064587E2,6.431792430E1
1.387129945E2,6.370103120E1
1.388179336E2,6.245002897E1
1.389198919E2,6.444608248E1
1.390220875E2,6.528139231E1
1.391236137E2,6.321616779E1
1.392301239E2,6.447989330E1
1.393317500E2,6.637546825E1
1.394370849E2,6.341803402E1
1.395392329E2,6.310122638E1
1.396438401E2,6.254213819E1
1.397482338E2,6.312384303E1
1.398541898E2,6.399897024E1
1.399563447E2,6.425611533E1
1.400578469E2,6.445572984E1
1.401643316E2,6.564565846E1
1.402659952E2,6.653202675E1
1.403715702E2,6.592961225E1
1.404735503E2,6.533684828E1
1.405753439E2,6.486690603E1
1.406818937E2,6.427706348E1
1.407883657E2,6.685284680E1
1.408905742E2,6.700330023E1
1.409922652E2,6.521457921E1
1.410988256E2,6.545318557E1
1.412053220E2,6.422234706E1
1.413077192E2,6.504091072E1
1.414092998E2,6.419249977E1
1.415158857E2,6.519899828E1
1.416224123E2,6.533408743E1
1.417247523E2,6.555431078E1
1.418263252E2,6.457387732E1
1.419312110E2,6.652382272E1
1.420376046E2,6.293943818E1
1.421418023E2,6.287619016E1
1.422433524E2,6.390154726E1
1.423457280E2,6.453754362E1
1.424517293E2,6.317888101E1
1.425570025E2,6.387078399E1
1.426589853E2,6.449801487E1
1.427606659E2,6.602945659E1
1.428672028E2,6.747127462E1
1.429736279E2,6.635430204E1
1.430760384E2,6.681167778E1
1.431776724E2,6.604356889E1
1.432841576E2,6.710192780E1
1.433906937E2,6.679209453E1
1.434931095E2,6.424495506E1
1.435947444E2,6.241328188E1
1.437012508E2,6.353106274E1
1.438076597E2,6.316327363E1
1.439101675E2,6.422350497E1
1.440143728E2,6.241904988E1
1.441158559E2,6.369023638E1
1.442224166E2,6.724866216E1
1.443271921E2,6.586196232E1
1.444288369E2,6.610721023E1
1.445314667E2,6.443000231E1
1.446368593E2,6.350583273E1
1.447423204E2,6.359565706E1
1.448443025E2,6.151633477E1
1.449459658E2,6.161054373E1
1.450486547E2,6.239993806E1
1.451553166E2,6.117434509E1
1.452614718E2,6.284313092E1
1.453630536E2,6.268722441E1
1.454695297E2,6.372549978E1
1.455711888E2,6.325080263E1
1.456765181E2,6.351713077E1
1.457785292E2,6.280873955E1
1.458802325E2,6.360099320E1
1.459825037E2,6.286364743E1
1.460874857E2,6.340226093E1
1.461936731E2,6.496585561E1
1.462956617E2,6.250322828E1
1.463973613E2,6.426084481E1
1.465034265E2,6.247162312E1
1.466055759E2,6.313612801E1
1.467108349E2,6.439254602E1
1.468128880E2,6.617542386E1
1.469144985E2,6.489051509E1
1.470209910E2,6.513856825E1
1.471258241E2,6.430141308E1
1.472280120E2,6.395695523E1
1.473300937E2,6.487595511E1
1.474316557E2,6.399268850E1
1.475381515E2,6.429165001E1
1.476438777E2,6.210776428E1
1.477471653E2,6.247234393E1
1.478486783E2,6.236419681E1
1.479552772E2,6.212456940E1
1.480592108E2,6.267082707E1
1.481623332E2,6.183561723E1
1.482643463E2,6.202512672E1
1.483660943E2,6.304493418E1
1.484722115E2,6.424096196E1
1.485787120E2,6.515879461E1
1.486813747E2,6.559927519E1
1.487830487E2,6.464837275E1
1.488888989E2,6.544340499E1
1.489925330E2,6.382473868E1
1.490964792E2,6.432704620E1
1.491985952E2,6.328302084E1
1.493049463E2,6.419718847E1
1.494094464E2,6.510859804E1
1.495135382E2,6.467943987E1
1.496156612E2,6.654459210E1
1.497173400E2,6.459097176E1
1.498238991E2,6.450849785E1
1.499267751E2,6.447172300E1
1.500307951E2,6.546424188E1
1.501328392E2,6.478150790E1
1.502344705E2,6.273703603E1
1.503408657E2,6.517368735E1
1.504473828E2,6.673349368E1
1.505499755E2,6.879961642E1
1.506515687E2,6.822817939E1
1.507580345E2,6.645778953E1
1.508644960E2,6.607974683E1
1.509670883E2,6.622226623E1
1.510685652E2,6.448619503E1
1.511752160E2,6.537085975E1
1.512816514E2,6.526274849E1
1.513841940E2,6.590957394E1
1.514858531E2,6.352733465E1
1.515924530E2,6.423940718E1
1.516990659E2,6.414406564E1
1.518011977E2,6.412683453E1
1.519029162E2,6.583300843E1
1.520047519E2,6.402456611E1
1.521113265E2,6.354140095E1
1.522163815E2,6.452456401E1
1.523184142E2,6.357078883E1
1.524200790E2,6.379673977E1
1.525265126E2,6.441223843E1
1.526329480E2,6.717976044E1
1.527354898E2,6.617142671E1
1.528379192E2,6.441155957E1
1.529444115E2,6.367089717E1
1.530505097E2,6.431434351E1
1.531525998E2,6.514018777E1
1.532542235E2,6.482401925E1
1.533607270E2,6.571113765E1
1.534672173E2,6.422716753E1
1.535707961E2,6.203255850E1
1.536773352E2,6.135695697E1
1.537788744E2,6.116362757E1
1.538847127E2,6.175969758E1
1.539867190E2,6.182426192E1
1.540884055E2,5.911171603E1
1.541949796E2,6.035272433E1
1.543015090E2,6.012654184E1
1.544037959E2,6.484965545E1
1.545054865E2,6.332363329E1
1.546120756E2,6.189461314E1
1.547185590E2,6.341465875E1
1.548208900E2,6.328570744E1
1.549225596E2,6.458613044E1
1.550290105E2,6.587511768E1
1.551306284E2,6.532638588E1
1.552360276E2,6.355578851E1
1.553380114E2,6.293920593E1
1.554396978E2,6.129787619E1
1.555461746E2,5.918400555E1
1.556526554E2,6.223775663E1
1.557551182E2,6.229328475E1
1.558567890E2,6.330001720E1
1.559632732E2,6.186484041E1
1.560697331E2,6.405441269E1
1.561721764E2,6.197955346E1
1.562738926E2,6.018142822E1
1.563801595E2,6.216857051E1
1.564825524E2,5.972321672E1
1.565873408E2,5.831244886E1
1.566893634E2,5.857916913E1
1.567910660E2,5.867448833E1
1.568968298E2,5.959372111E1
1.570033552E2,6.066637764E1
1.571062354E2,6.084758053E1
1.572081593E2,5.980275651E1
1.573106247E2,6.061846853E1
1.574135024E2,6.389558021E1
1.575198832E2,6.716609680E1
1.576217992E2,7.157919498E1
1.577236262E2,6.950210464E1
1.578300901E2,6.485323151E1
1.579357519E2,6.388598260E1
1.580387869E2,6.537128564E1
1.581406782E2,6.294314314E1
1.582468399E2,6.426360421E1
1.583502328E2,6.383465846E1
1.584558946E2,6.356147424E1
1.585577858E2,6.405958299E1
1.586595894E2,6.549702771E1
1.587660314E2,6.610918668E1
1.588724555E2,6.354931241E1
1.589748741E2,6.076483687E1
1.590766351E2,6.157408057E1
1.591813456E2,5.987964968E1
1.592829514E2,6.351694103E1
1.593896009E2,7.059591824E1
1.594921120E2,7.639470823E1
1.595938291E2,7.267945564E1
1.596986183E2,6.712038447E1
1.598051349E2,7.294621495E1
1.599092385E2,7.059823536E1
1.600109071E2,7.963798349E1
1.601174367E2,7.619584070E1
1.602239909E2,7.465836952E1
1.603263573E2,6.895063984E1
1.604279504E2,7.161103287E1
1.605326461E2,6.534173374E1
1.606358869E2,6.633648015E1
1.607414397E2,7.007884697E1
1.608444567E2,6.384432650E1
1.609474059E2,7.103828894E1
1.610539276E2,7.856701898E1
1.611584866E2,8.051366067E1
1.612605949E2,7.634317401E1
1.613622278E2,7.177591132E1
1.614687557E2,6.826170011E1
1.615752297E2,6.328886417E1
1.616776730E2,6.287840417E1
1.617819612E2,6.857029521E1
1.618884285E2,6.259558742E1
1.619927279E2,6.406962637E1
1.620948240E2,6.770366166E1
1.621964013E2,6.565583437E1
1.622991999E2,6.457356221E1
1.624057043E2,6.253668192E1
1.625098903E2,6.365897486E1
1.626120400E2,6.469634894E1
1.627136163E2,6.728888675E1
1.628163427E2,6.180224703E1
1.629187946E2,5.990649632E1
1.630213862E2,6.202886845E1
1.631271807E2,6.247924492E1
1.632292715E2,6.390477308E1
1.633335173E2,6.451067623E1
1.634399975E2,6.337832070E1
1.635463046E2,6.485052639E1
1.636478105E2,6.455984278E1
1.637542532E2,6.281581913E1
1.638606942E2,6.483637675E1
1.639634030E2,6.361358422E1
1.640650036E2,6.361034883E1
1.641715204E2,6.401255723E1
1.642759019E2,6.524952357E1
1.643804274E2,6.685340641E1
1.644822378E2,6.719496272E1
1.645850569E2,6.553293396E1
1.646906861E2,6.415536205E1
1.647957938E2,6.606901027E1
1.648977539E2,6.748220174E1
1.649995031E2,6.667211456E1
1.651060104E2,6.841513068E1
1.652124330E2,6.735780999E1
1.653148919E2,6.587172599E1
1.654166378E2,6.766172938E1
1.655230909E2,6.733135546E1
1.656291833E2,6.984281302E1
1.657319907E2,6.928917531E1
1.658337827E2,6.637934347E1
1.659394800E2,6.267197822E1
1.660458686E2,6.280467956E1
1.661490700E2,6.372145777E1
1.662507423E2,6.473720387E1
1.663525442E2,6.380573350E1
1.664574850E2,6.272114439E1
1.665639044E2,6.423999877E1
1.666662818E2,6.323005545E1
1.667679364E2,6.288140008E1
1.668741777E2,6.466820420E1
1.669807118E2,6.751656115E1
1.670834202E2,6.574185509E1
1.671849831E2,6.572441385E1
1.672907900E2,6.672506946E1
